instrument_id,price,is_buy,signal_mask,send_time_ns
5,153.65729,1,4,599031518758625
7,149.43096,0,4,599031518758666
9,152.08184,1,4,599031518758708
0,150.28369,0,4,599031518758750
2,152.10492,1,4,599031518758791
9,152.12570,1,4,599031518758916
3,149.88691,1,4,599031518759000
6,148.73104,0,4,599031518759041
8,150.73217,0,4,599031518759083
9,152.25500,1,4,599031518759125
0,150.66051,1,4,599031518759166
1,152.83831,0,4,599031518759166
3,150.26073,1,4,599031518759208
6,148.07188,0,4,599031518759291
7,149.38804,0,4,599031518759291
8,150.49358,0,4,599031518759333
0,150.73585,1,4,599031518759375
2,152.67019,1,4,599031518759416
3,150.86731,1,4,599031518759458
6,147.52846,0,4,599031518759500
9,153.54623,0,2,599031518759583
0,151.17711,1,4,599031518759583
1,154.37824,1,4,599031518759625
2,153.15805,1,4,599031518759625
4,151.01964,1,4,599031518759666
5,153.59358,1,4,599031518759708
7,150.63073,1,4,599031518759750
9,153.00717,0,2,599031518759791
0,151.94892,1,4,599031518759833
2,153.50862,1,4,599031518759875
3,150.62339,0,4,599031518759875
6,148.42991,1,4,599031518759916
7,150.84112,1,4,599031518759958
8,149.97465,0,4,599031518760000
9,153.38130,0,2,599031518760041
0,152.18470,1,4,599031518760083
2,153.78027,1,4,599031518760125
3,150.02542,0,4,599031518760125
4,150.69162,0,4,599031518760166
5,152.63748,0,4,599031518760208
7,151.49259,1,4,599031518760208
1,154.31024,1,4,599031518760291
4,150.44964,0,4,599031518760333
5,152.25974,0,4,599031518760375
7,152.09962,1,4,599031518760375
8,150.68161,1,4,599031518760416
9,152.20421,0,4,599031518760458
2,152.83426,0,4,599031518760541
3,150.68679,1,4,599031518760541
4,150.19188,0,4,599031518766875
5,151.89679,0,4,599031518766875
7,152.70856,1,4,599031518766958
9,151.97007,0,4,599031518767000
1,153.19933,0,4,599031518767041
2,151.49663,0,4,599031518767083
3,150.79027,1,4,599031518767083
4,150.11061,0,4,599031518767125
6,147.64027,0,4,599031518767166
8,150.33114,0,4,599031518767166
0,152.95027,0,4,599031518767250
3,151.12020,1,4,599031518767291
7,151.73753,0,4,599031518767333
8,150.16479,0,4,599031518767375
9,152.30952,1,4,599031518767416
0,152.70832,0,4,599031518767458
6,148.27782,1,4,599031518767541
7,150.97352,0,4,599031518767583
8,150.06120,0,4,599031518767583
9,152.78145,1,4,599031518767625
0,152.61079,0,4,599031518767666
2,151.74175,0,4,599031518767708
3,150.17419,0,4,599031518767750
4,150.27450,0,4,599031518767750
7,150.90756,0,4,599031518767833
9,152.84491,1,4,599031518767875
2,151.19079,0,4,599031518767916
3,149.92399,0,4,599031518767958
4,150.02870,0,4,599031518768000
5,151.81309,0,4,599031518768000
6,147.24857,0,4,599031518768041
7,150.05386,0,4,599031518768083
8,151.11444,1,4,599031518768083
2,150.89434,0,4,599031518768166
3,149.65827,0,4,599031518768166
6,147.17912,0,4,599031518768250
7,149.86783,0,4,599031518768250
3,149.47590,0,4,599031518768333
8,150.22511,0,4,599031518768458
9,152.78604,1,4,599031518768458
0,153.23798,1,4,599031518768500
2,151.23729,1,4,599031518768541
3,148.61489,0,4,599031518768541
4,150.92352,0,4,599031518768583
5,151.60115,0,4,599031518768625
6,147.63809,1,4,599031518768625
0,153.43220,1,4,599031518768708
1,152.24115,1,4,599031518768750
4,150.01252,0,4,599031518768791
6,147.89287,1,4,599031518768833
8,150.67266,1,4,599031518768875
9,151.98623,0,4,599031518768916
0,153.52746,1,4,599031518768958
3,149.38739,1,4,599031518768958
6,148.52717,1,4,599031518769041
9,151.82466,0,4,599031518769083
0,153.83138,1,4,599031518769083
2,150.76785,1,4,599031518769166
8,149.75071,0,4,599031518769250
0,154.22965,1,4,599031518769291
2,151.05218,1,4,599031518769333
3,147.50603,0,4,599031518769375
4,149.97238,0,4,599031518769416
1,152.17652,0,4,599031518769541
2,151.74401,1,4,599031518769583
4,149.27445,0,4,599031518769625
5,153.13624,0,4,599031518769625
6,149.32372,1,4,599031518769666
7,150.77424,0,4,599031518769708
8,151.14901,1,4,599031518769750
9,151.78337,0,4,599031518769750
1,152.05667,0,4,599031518769791
5,152.95922,0,4,599031518769875
7,150.24504,0,4,599031518769875
8,151.67842,1,4,599031518769916
9,150.98573,0,4,599031518769958
0,154.76858,1,4,599031518769958
1,151.51553,0,4,599031518770000
2,150.79234,0,4,599031518770041
5,152.69201,0,4,599031518770125
6,148.32745,0,4,599031518770125
7,149.95811,0,4,599031518770166
8,152.29735,1,4,599031518770208
0,155.29504,0,6,599031518770250
1,150.58630,0,4,599031518770250
4,149.50130,0,4,599031518770333
5,152.24617,0,4,599031518770333
7,149.49456,0,4,599031518770375
9,151.61679,1,4,599031518770416
0,156.10216,0,6,599031518770458
2,151.12046,1,4,599031518770500
3,147.30346,0,4,599031518770541
5,151.85554,0,4,599031518770583
6,148.69338,1,4,599031518770583
0,156.81360,0,6,599031518770708
3,146.42844,1,6,599031518770750
4,150.54306,1,4,599031518770791
6,148.93480,1,4,599031518770833
7,150.07050,1,4,599031518770833
0,155.94962,0,2,599031518770916
1,148.92063,1,6,599031518770958
2,150.69740,0,4,599031518771000
3,146.40786,1,6,599031518771041
7,150.97155,1,4,599031518771125
8,150.46187,0,4,599031518771166
9,152.32099,1,4,599031518771166
0,156.44456,0,2,599031518771208
1,149.01954,1,2,599031518771250
2,150.29994,0,4,599031518771291
3,146.33818,0,4,599031518771291
4,149.67680,0,4,599031518771333
5,152.54621,0,4,599031518771333
6,148.29831,0,4,599031518771375
8,149.68847,0,4,599031518771416
9,152.45167,1,4,599031518771416
1,150.24713,1,4,599031518771458
2,150.10299,0,4,599031518771500
4,149.26027,0,4,599031518771541
5,152.13754,0,4,599031518771541
6,148.08976,0,4,599031518771583
7,149.96092,0,4,599031518771625
9,152.55901,1,4,599031518771666
0,155.29753,0,4,599031518771708
1,150.67884,1,4,599031518771708
2,149.99705,0,4,599031518771750
5,150.97717,0,4,599031518771791
7,149.85038,0,4,599031518771833
2,149.66272,0,4,599031518771958
3,145.40559,1,6,599031518772000
5,150.83845,0,4,599031518772041
6,148.23862,1,4,599031518772083
8,149.32444,0,4,599031518772125
0,156.06134,1,4,599031518772166
1,149.26419,0,4,599031518772166
5,150.44146,0,4,599031518772250
6,148.90234,1,4,599031518772291
8,149.12055,0,4,599031518772291
0,156.41103,1,4,599031518772333
2,150.56980,1,4,599031518772375
3,145.37417,1,2,599031518772416
4,150.32050,1,4,599031518772458
6,149.00082,1,4,599031518772500
7,149.70428,0,4,599031518772541
9,151.52925,0,4,599031518772541
1,150.04031,1,4,599031518772583
2,150.60885,1,4,599031518772583
4,150.59075,1,4,599031518772625
5,151.05509,1,4,599031518772625
0,155.59727,0,4,599031518772750
3,146.32347,1,4,599031518772791
4,150.67723,1,4,599031518772833
5,151.36065,1,4,599031518772833
6,148.75811,0,4,599031518772875
7,150.98537,1,4,599031518772916
8,148.90618,0,4,599031518772958
0,155.37501,0,4,599031518773000
7,151.35368,1,4,599031518773125
8,148.41183,0,4,599031518773125
9,151.19138,0,4,599031518773166
0,155.05239,0,4,599031518773166
1,150.98746,1,4,599031518773208
2,151.13527,1,4,599031518773208
3,145.03750,1,6,599031518773291
6,149.48722,1,4,599031518773333
7,151.57201,1,4,599031518773375
9,151.01753,0,4,599031518773416
0,154.83459,0,4,599031518773458
3,144.70803,1,6,599031518773500
4,150.74382,1,4,599031518773541
7,152.29824,1,4,599031518773583
8,148.95454,1,4,599031518773625
2,150.35577,0,4,599031518773666
4,151.10064,1,4,599031518773708
5,150.38814,0,4,599031518773708
7,152.63270,1,4,599031518773791
8,149.54082,1,4,599031518773791
9,152.02791,1,4,599031518773833
2,148.93015,0,4,599031518773875
4,151.17134,1,4,599031518773916
9,152.70227,1,4,599031518774000
0,154.36308,0,4,599031518774000
2,148.87083,0,4,599031518774041
5,150.94914,1,4,599031518781208
7,151.46036,0,4,599031518781250
9,153.13774,1,4,599031518781250
1,150.81227,1,4,599031518781291
3,146.19582,1,4,599031518781333
4,150.80222,0,4,599031518781333
7,150.58688,0,4,599031518781375
8,150.09712,1,4,599031518781416
9,153.64063,1,4,599031518781458
0,155.54458,1,4,599031518781458
2,149.26980,1,4,599031518781500
3,147.03687,1,4,599031518781541
5,149.64830,0,4,599031518781541
6,147.51447,0,4,599031518781583
7,150.17875,0,4,599031518781583
0,155.78304,1,4,599031518781666
1,149.81310,0,4,599031518781666
3,147.50410,1,4,599031518781708
4,151.55718,1,4,599031518781750
5,148.80579,0,4,599031518781791
7,149.78638,0,4,599031518781833
8,149.10477,0,4,599031518781833
9,152.32292,0,4,599031518781875
0,155.91254,1,4,599031518781916
2,148.77897,0,4,599031518781916
6,147.79330,1,4,599031518782000
8,147.93863,0,4,599031518782041
9,151.41759,0,4,599031518782083
4,150.57804,0,4,599031518782166
5,150.10735,1,4,599031518782166
0,154.53323,0,4,599031518782250
2,149.92545,1,4,599031518782291
9,151.81134,1,4,599031518782375
1,149.69582,1,4,599031518782416
3,146.72913,0,4,599031518782458
5,149.78134,0,4,599031518782500
9,151.96053,1,4,599031518782583
1,149.80512,1,4,599031518782625
2,149.02422,0,4,599031518782625
3,146.67939,0,4,599031518782666
4,150.85456,0,4,599031518782666
5,148.72727,0,4,599031518782708
9,152.67968,1,4,599031518782791
0,154.30543,0,4,599031518782791
1,149.94754,1,4,599031518782833
4,150.78651,0,4,599031518782916
7,150.90541,1,4,599031518782958
0,153.73841,0,4,599031518783000
1,150.37290,1,4,599031518783041
2,149.84584,1,4,599031518783041
6,146.96006,0,4,599031518783125
9,151.56304,0,4,599031518783208
2,150.28099,1,4,599031518783250
3,145.34836,0,4,599031518783250
5,148.65298,0,4,599031518783291
8,148.11735,0,4,599031518783375
0,155.02203,1,4,599031518783416
2,150.33588,1,4,599031518783416
3,144.56749,0,4,599031518783458
4,150.77424,0,4,599031518783458
6,148.56784,1,4,599031518783500
7,151.24778,1,4,599031518783541
8,147.46099,0,4,599031518783583
9,152.33193,1,4,599031518783583
1,152.00203,1,4,599031518783666
3,143.75585,0,4,599031518783666
4,150.45648,0,4,599031518783708
5,149.77308,1,4,599031518783708
7,151.65089,1,4,599031518783750
8,146.90322,0,4,599031518783791
9,152.64893,1,4,599031518783833
6,148.23976,0,4,599031518783916
7,151.82761,1,4,599031518783958
8,146.63637,0,4,599031518784000
1,151.23879,0,4,599031518784916
2,150.81422,1,4,599031518784916
4,150.78793,1,4,599031518784958
7,152.67837,1,4,599031518785000
8,145.93197,0,4,599031518785041
0,153.23930,0,4,599031518785083
1,150.50128,0,4,599031518785125
3,143.39851,0,4,599031518785166
6,147.79090,0,4,599031518785375
9,150.84314,0,4,599031518785416
1,152.27206,1,4,599031518785458
2,151.60987,1,4,599031518785500
3,143.89267,1,4,599031518785541
4,151.66994,1,4,599031518785541
5,150.01280,1,4,599031518785583
6,146.78606,0,4,599031518785625
0,153.16654,0,4,599031518785666
3,143.92051,1,4,599031518785750
0,152.69512,0,4,599031518785875
1,151.06527,0,4,599031518785875
3,144.35826,1,4,599031518785916
5,148.94808,0,4,599031518785958
8,145.93960,0,4,599031518786000
0,152.67389,0,4,599031518786041
1,150.89481,0,4,599031518786083
2,151.92026,1,4,599031518786083
3,144.76838,1,4,599031518786125
7,150.89478,0,4,599031518786166
8,145.75470,0,4,599031518786208
9,150.22428,1,4,599031518786250
1,150.57121,0,4,599031518786291
3,144.95227,1,4,599031518786291
4,150.44127,0,4,599031518786333
7,150.18306,0,4,599031518786375
8,145.43160,0,4,599031518786416
2,150.43174,0,4,599031518786458
3,145.93393,1,4,599031518786458
8,145.14578,0,4,599031518786583
0,152.39739,0,4,599031518786625
3,146.29324,1,4,599031518786708
4,150.63368,1,4,599031518786708
5,149.91846,1,4,599031518786750
6,147.90815,1,4,599031518786791
8,145.06544,0,4,599031518786833
9,150.60511,1,4,599031518786833
0,151.92348,0,4,599031518786875
2,150.87453,1,4,599031518786916
5,150.25177,1,4,599031518786958
7,149.64242,0,4,599031518787000
1,150.78928,1,4,599031518787083
2,151.01115,1,4,599031518787125
7,149.30910,0,4,599031518787208
8,145.66814,1,4,599031518787250
0,152.29493,1,4,599031518787291
1,151.18774,1,4,599031518787291
3,146.02539,1,4,599031518787333
7,148.80107,0,4,599031518787416
9,150.89593,1,4,599031518787458
1,151.42052,1,4,599031518787541
2,150.28067,0,4,599031518787541
3,146.39863,1,4,599031518787583
6,147.66350,0,4,599031518787625
7,148.63836,0,4,599031518787666
9,151.22315,1,4,599031518787708
1,152.24441,1,4,599031518787708
3,146.95988,1,4,599031518787750
4,151.96224,1,4,599031518787791
5,149.41692,0,4,599031518787791
6,146.99119,0,4,599031518787833
7,147.91264,0,4,599031518787875
3,147.54607,1,4,599031518787916
5,148.79599,0,4,599031518787958
8,144.21339,0,4,599031518788041
0,151.66845,0,4,599031518788083
1,151.42210,0,4,599031518788083
2,150.21063,0,4,599031518788125
4,151.06525,0,4,599031518788166
5,148.56469,0,4,599031518788166
6,148.50116,1,4,599031518788208
0,150.76531,0,4,599031518788250
1,151.02282,0,4,599031518788291
2,149.20355,0,4,599031518788333
4,150.66950,0,4,599031518788375
9,150.08281,0,4,599031518788458
1,150.61127,0,4,599031518788500
6,147.11307,0,4,599031518788583
7,146.93775,1,2,599031518788625
8,143.72540,0,4,599031518788666
0,152.82922,1,4,599031518788666
1,150.01160,0,4,599031518788708
6,146.81786,0,4,599031518788791
7,146.74957,1,6,599031518788833
0,153.21210,1,4,599031518788875
3,148.70670,1,4,599031518788958
4,150.28518,0,4,599031518789000
7,146.11013,1,6,599031518789041
8,144.06059,1,4,599031518789083
9,150.35350,0,4,599031518789083
2,149.65520,1,4,599031518789125
3,148.92006,1,6,599031518789166
4,150.14759,0,4,599031518789208
6,147.15083,1,4,599031518789250
7,146.41064,1,2,599031518789291
9,150.26616,0,4,599031518789333
0,152.00006,0,4,599031518789333
1,149.64775,0,4,599031518789375
4,150.07812,0,4,599031518789416
5,149.69749,1,4,599031518789416
6,147.32251,1,4,599031518789458
7,146.85949,1,4,599031518789458
8,143.48896,0,4,599031518789500
0,150.89474,0,4,599031518789541
2,148.96505,0,4,599031518789583
3,148.29768,0,4,599031518789625
6,148.05812,1,4,599031518789666
7,146.28624,1,2,599031518789708
9,150.63187,1,4,599031518789791
3,147.89460,0,4,599031518789875
5,148.33138,0,4,599031518789916
7,146.38788,1,2,599031518789958
0,152.00463,1,4,599031518790041
1,149.44089,0,4,599031518790083
2,149.62070,1,4,599031518790083
3,147.27142,0,4,599031518790125
5,148.11306,0,4,599031518790166
7,146.76447,1,4,599031518790208
9,150.10195,0,4,599031518790208
6,148.52139,1,4,599031518790375
7,146.85521,1,4,599031518790375
8,144.58332,1,4,599031518790416
1,150.80038,1,4,599031518790458
3,147.74973,1,4,599031518790500
4,149.87308,0,4,599031518790541
5,148.94270,1,4,599031518790541
7,147.40098,1,4,599031518790583
0,152.14919,1,4,599031518790666
1,150.85772,1,4,599031518790666
2,149.97479,1,4,599031518790708
3,147.87471,1,4,599031518790750
5,149.38296,1,4,599031518790791
7,147.77247,1,4,599031518790833
1,151.08132,1,4,599031518790875
2,150.33175,1,4,599031518790916
3,148.16819,1,4,599031518790916
5,149.53266,1,4,599031518790958
6,147.95902,1,4,599031518791000
9,151.10637,1,4,599031518791041
0,152.03083,0,4,599031518791083
2,150.39337,1,4,599031518791125
3,147.17973,0,4,599031518791250
7,148.71265,1,4,599031518791333
9,150.10024,0,4,599031518791375
1,151.89622,1,4,599031518791416
3,146.54535,0,4,599031518791458
4,149.26346,0,4,599031518791458
5,149.38001,1,4,599031518791500
8,144.91658,0,4,599031518791500
0,151.75674,0,4,599031518791541
2,151.24627,1,4,599031518791583
3,146.18689,0,4,599031518791625
5,149.42570,1,4,599031518791666
6,148.01412,0,4,599031518791708
7,146.99475,0,4,599031518791708
9,151.09966,1,4,599031518791791
1,150.95430,0,4,599031518791791
2,151.68874,1,4,599031518791833
4,149.88586,1,4,599031518791875
6,147.70646,0,4,599031518791875
9,151.20736,1,4,599031518791958
3,147.08335,1,4,599031518792000
4,150.25955,1,4,599031518792041
6,146.56562,0,4,599031518792083
7,147.78653,1,4,599031518792083
8,144.00344,0,4,599031518792125
9,151.58162,1,4,599031518792166
3,148.09145,1,4,599031518792208
5,150.16711,1,4,599031518792291
7,148.44818,1,4,599031518792291
8,143.60130,0,4,599031518792333
1,150.89805,0,4,599031518792375
2,152.02727,1,4,599031518792375
3,148.90896,1,4,599031518792416
5,150.86196,1,4,599031518792458
6,147.40196,1,4,599031518792458
7,148.48836,1,4,599031518792500
8,143.33258,0,4,599031518792541
6,147.55571,1,4,599031518792625
7,148.77465,1,4,599031518792666
2,151.37721,0,4,599031518792750
4,149.23656,0,4,599031518792791
6,147.57242,1,4,599031518792833
7,148.98528,1,4,599031518792833
9,151.69199,0,4,599031518792875
2,151.08034,0,4,599031518792958
3,149.19679,1,4,599031518793000
5,151.22163,1,4,599031518793083
9,151.33801,0,4,599031518793166
0,152.33288,1,4,599031518793208
1,151.66087,1,4,599031518793208
4,149.84149,1,4,599031518793291
6,146.93225,0,4,599031518793333
8,145.92257,1,4,599031518793375
9,150.57368,0,4,599031518793375
0,152.46395,1,4,599031518793416
2,152.24910,1,4,599031518793458
4,150.04972,1,4,599031518793500
7,149.56983,1,4,599031518793541
9,150.19813,0,4,599031518793541
1,150.74752,0,4,599031518793583
2,152.89976,1,4,599031518793625
5,151.58120,1,4,599031518793666
6,148.78853,1,4,599031518793708
8,145.11534,0,4,599031518793750
0,152.01392,0,4,599031518793791
1,150.64160,0,4,599031518793833
3,148.25582,0,4,599031518793875
4,149.01873,0,4,599031518793916
6,149.41900,1,4,599031518793958
8,145.08550,0,4,599031518793958
0,151.50492,0,4,599031518794000
4,149.01660,0,4,599031518794083
2,153.63821,1,4,599031518794208
3,149.18579,1,4,599031518794208
4,148.80507,0,4,599031518794250
5,151.76145,1,4,599031518794291
6,149.19075,0,4,599031518794291
1,150.41798,0,4,599031518794416
2,154.11951,0,6,599031518794416
6,148.58010,0,4,599031518794500
9,149.76455,0,4,599031518794583
0,149.96488,0,4,599031518794583
2,155.00664,0,6,599031518794625
3,149.08962,0,4,599031518794666
4,149.16867,1,4,599031518794708
5,150.95017,0,4,599031518794708
6,148.52666,0,4,599031518794750
7,147.48229,0,4,599031518794791
8,147.17196,1,4,599031518794791
9,149.37704,0,4,599031518794833
0,149.95701,0,4,599031518794875
1,150.81908,1,4,599031518794916
2,154.66057,0,2,599031518794958
4,149.67980,1,4,599031518795000
8,147.71776,0,6,599031518795083
9,149.07193,0,4,599031518795125
0,149.34439,0,4,599031518795166
1,150.87786,1,4,599031518795166
2,154.54004,0,6,599031518795208
6,149.12079,1,4,599031518795291
7,148.09870,1,4,599031518795333
8,148.08726,0,6,599031518795375
9,148.52929,0,4,599031518795416
0,149.00669,0,4,599031518795458
2,154.76278,0,2,599031518795500
5,149.51515,0,4,599031518795583
6,149.42548,1,4,599031518795583
9,148.15882,0,4,599031518796541
0,148.68940,0,4,599031518796541
1,149.75712,0,4,599031518796583
3,150.32571,1,4,599031518796625
6,150.56028,1,4,599031518796666
7,147.67690,0,4,599031518796708
8,147.01919,0,4,599031518796708
0,148.40674,0,4,599031518796750
1,149.14680,0,4,599031518796791
2,154.28865,0,4,599031518796833
4,149.35249,0,4,599031518796833
5,150.03887,1,4,599031518796875
6,150.65331,1,4,599031518796916
7,147.53722,0,4,599031518796958
8,146.29968,0,4,599031518796958
1,148.98744,0,4,599031518797041
4,149.18523,0,4,599031518797083
6,150.81441,1,4,599031518797166
7,147.50539,0,4,599031518797166
1,148.40313,0,4,599031518797250
5,148.63420,0,4,599031518797333
7,147.38082,0,4,599031518797375
9,148.46747,1,4,599031518797416
0,148.18956,0,4,599031518797416
1,148.01659,0,4,599031518797458
3,149.33310,0,4,599031518797500
5,148.59089,0,4,599031518797541
6,150.47460,0,4,599031518797541
7,146.86824,0,4,599031518797583
3,149.27304,0,4,599031518797708
5,148.54082,0,4,599031518797750
8,146.14461,1,4,599031518797791
2,154.05959,0,4,599031518797875
4,149.70612,1,4,599031518797916
6,151.66428,1,4,599031518797958
7,148.98835,1,4,599031518797958
0,147.59075,0,6,599031518798041
2,153.23058,0,4,599031518798083
6,152.33188,0,6,599031518798208
8,145.43337,0,4,599031518798250
9,147.47712,0,4,599031518798291
3,149.89585,0,4,599031518798375
5,148.08371,0,4,599031518798416
6,152.12199,0,2,599031518798458
7,148.09131,0,4,599031518798500
8,144.86574,0,4,599031518798500
0,148.03482,1,4,599031518798541
2,153.62745,1,4,599031518798583
4,149.81454,1,4,599031518798625
5,147.89205,0,4,599031518798625
6,151.50696,0,4,599031518798666
7,147.46966,0,4,599031518798708
9,148.46210,1,4,599031518798750
5,147.76412,0,4,599031518798875
0,147.23948,0,4,599031518798958
1,147.60097,0,4,599031518799000
2,153.23415,0,4,599031518799000
3,149.72504,0,4,599031518799041
5,147.48086,0,4,599031518799083
8,143.98274,0,4,599031518799125
9,147.99382,0,4,599031518799166
0,146.79194,0,6,599031518799208
1,146.71864,1,6,599031518799250
4,150.71197,1,4,599031518799291
6,151.50289,0,4,599031518799333
7,147.50002,0,4,599031518799375
8,143.78929,0,4,599031518799375
9,147.90684,0,4,599031518799416
1,146.25630,1,6,599031518799458
2,153.77737,1,4,599031518799500
6,151.11389,0,4,599031518799583
7,147.35420,0,4,599031518799583
8,143.33650,0,4,599031518799625
0,147.96743,1,4,599031518799666
1,146.10424,1,6,599031518799708
2,154.41240,1,4,599031518799750
5,147.40073,0,4,599031518799833
9,149.50841,1,4,599031518799916
0,148.23004,1,4,599031518799958
1,145.67447,1,6,599031518799958
6,151.93284,1,4,599031518800041
8,145.51977,1,4,599031518800083
9,149.53301,1,4,599031518800125
0,148.49302,1,4,599031518800166
1,145.62285,1,6,599031518800208
2,153.36250,0,4,599031518800208
3,148.42878,0,4,599031518800250
4,149.32500,0,4,599031518800291
5,148.59724,1,4,599031518800291
6,152.76569,1,4,599031518800333
7,147.38059,0,4,599031518800375
8,146.30928,1,4,599031518800416
0,148.58328,1,4,599031518800458
1,144.99947,1,6,599031518800458
2,153.25993,0,4,599031518800500
8,146.72184,1,4,599031518800625
9,149.11981,0,4,599031518800666
1,144.85261,1,6,599031518800708
5,148.44129,0,4,599031518800791
8,147.08386,1,4,599031518800833
0,148.35819,0,4,599031518800875
1,144.22344,1,6,599031518800916
4,150.42667,0,4,599031518800958
6,152.69939,1,4,599031518801000
7,146.86657,0,4,599031518801041
1,145.34743,1,2,599031518801083
2,152.85430,0,4,599031518801125
0,149.36618,1,4,599031518801250
1,145.94216,1,4,599031518801291
3,147.40173,0,4,599031518801333
6,152.42381,0,4,599031518801375
8,147.06737,1,4,599031518801416
9,150.54744,1,4,599031518801458
0,149.37076,1,4,599031518801458
1,147.34111,1,4,599031518801500
4,149.06548,0,4,599031518801541
5,149.47655,1,4,599031518801583
6,152.11929,0,4,599031518801625
7,145.58408,0,4,599031518801666
0,149.68525,1,4,599031518801708
1,147.52970,1,4,599031518801750
2,152.42573,0,4,599031518801791
3,148.82258,1,4,599031518801791
4,148.52155,0,4,599031518801833
9,148.71145,0,4,599031518801958
0,149.73307,1,4,599031518801958
3,148.90313,1,4,599031518802041
6,152.38583,1,4,599031518802083
7,146.03643,1,4,599031518802125
9,148.12111,0,4,599031518802166
0,150.28694,1,4,599031518802208
1,146.47948,0,4,599031518802208
2,153.25038,1,4,599031518802250
3,149.46077,1,4,599031518802291
4,149.09711,1,4,599031518802291
6,152.44782,1,4,599031518802333
7,146.27763,1,4,599031518802375
8,146.33411,0,4,599031518802375
4,149.59868,1,4,599031518802500
5,149.19895,0,4,599031518802500
9,149.15715,1,4,599031518802583
1,147.76235,1,4,599031518802625
2,152.86786,0,4,599031518802625
6,151.62173,0,4,599031518802708
8,146.82874,1,4,599031518802708
1,147.84119,1,4,599031518802791
3,149.75292,1,4,599031518802833
4,148.81586,0,4,599031518802833
5,149.72429,1,4,599031518802875
7,146.93951,1,4,599031518802875
8,146.88032,1,4,599031518802916
9,148.92327,0,4,599031518802958
0,149.81700,0,4,599031518802958
1,148.28890,1,4,599031518803000
6,152.42273,1,4,599031518803166
7,147.33693,1,4,599031518803166
9,148.12539,0,4,599031518803208
0,149.26138,0,4,599031518803250
2,151.99701,0,4,599031518803291
4,149.74875,1,4,599031518803333
5,148.93106,0,4,599031518803375
9,147.69708,0,4,599031518803416
1,147.30705,0,4,599031518803458
4,150.04008,1,4,599031518803500
6,151.61154,0,4,599031518803541
7,146.77702,0,4,599031518803583
8,147.15307,1,4,599031518803583
9,147.33602,0,4,599031518803625
0,150.03987,1,4,599031518803666
1,147.27722,0,4,599031518803666
5,149.66451,1,4,599031518803750
8,147.72629,1,4,599031518803791
0,150.39205,1,4,599031518803833
2,150.91974,0,4,599031518803875
4,149.47771,0,4,599031518803916
5,149.92431,1,4,599031518803958
6,152.18480,1,4,599031518803958
7,148.42877,1,4,599031518804000
8,148.00395,1,4,599031518804041
9,148.91589,1,4,599031518804041
1,147.78810,1,4,599031518804083
3,148.96051,0,4,599031518804125
7,148.69373,1,4,599031518804208
8,148.14658,1,4,599031518804250
3,148.70822,0,4,599031518804291
4,149.93339,1,4,599031518804333
5,149.41495,0,4,599031518804375
6,150.95518,0,4,599031518804416
7,149.25341,1,4,599031518804416
1,146.79467,0,4,599031518804500
4,150.87855,1,4,599031518804541
5,149.25138,0,4,599031518804583
6,150.63108,0,4,599031518804583
7,149.84384,1,4,599031518804625
8,147.32099,0,4,599031518804666
9,148.58378,1,4,599031518804708
1,146.78855,0,4,599031518804750
2,152.35930,1,4,599031518804791
3,149.16970,1,4,599031518804791
4,150.88789,1,4,599031518804833
5,149.19031,0,4,599031518804833
6,150.51295,0,4,599031518804875
7,150.16588,1,4,599031518804916
9,148.71256,1,4,599031518804958
0,150.94148,1,4,599031518805000
4,151.08260,1,4,599031518805041
5,148.43704,0,4,599031518805083
0,151.08580,1,4,599031518805208
3,148.48504,0,4,599031518805250
4,151.76863,1,4,599031518805291
7,149.90173,0,4,599031518805375
8,145.81805,0,4,599031518805416
9,148.58240,0,4,599031518805416
0,151.15457,1,4,599031518805458
3,148.25172,0,4,599031518805541
4,151.79951,1,4,599031518805583
5,149.24223,1,4,599031518805583
9,147.71160,0,4,599031518805708
0,151.72387,1,4,599031518805708
1,146.92330,1,4,599031518805750
2,151.15884,0,4,599031518805750
5,149.94002,1,4,599031518805833
6,150.90598,1,4,599031518805875
7,151.17542,1,6,599031518805875
8,146.84133,1,4,599031518805916
7,151.00531,0,2,599031518806083
9,148.05313,1,4,599031518806125
2,151.64991,1,4,599031518806166
4,151.55746,1,4,599031518806208
7,151.52478,0,2,599031518806291
0,152.28703,1,4,599031518806375
1,147.48751,1,4,599031518806375
2,151.91841,1,4,599031518806416
7,151.61754,1,6,599031518806500
9,147.40591,0,4,599031518806541
0,152.75928,1,4,599031518806541
1,148.04970,1,4,599031518806583
3,148.66674,0,4,599031518806625
4,151.04147,0,4,599031518806666
5,149.64348,0,4,599031518806666
6,149.53021,0,4,599031518806708
7,151.78939,1,6,599031518806708
9,147.32242,0,4,599031518806791
0,153.14052,1,4,599031518806791
1,148.39469,1,4,599031518806833
2,150.81954,0,4,599031518806833
3,148.38037,0,4,599031518806875
4,150.96797,0,4,599031518806875
7,151.93479,1,6,599031518806958
8,146.82616,1,4,599031518807000
0,153.19792,1,4,599031518807041
1,148.81680,1,4,599031518807041
6,150.18615,1,4,599031518807125
8,147.41643,1,4,599031518807166
9,148.57973,1,4,599031518807208
2,152.03648,1,4,599031518807250
3,148.76480,1,4,599031518808166
6,150.40037,1,4,599031518808208
7,150.77211,0,4,599031518808250
2,153.07597,1,4,599031518808333
3,148.77748,1,4,599031518808333
